"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2017-06-06,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-07,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-08,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-09,46,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-10,51,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-11,47,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-12,48,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-13,50,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-14,71,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-15,45,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-16,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-17,26,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-18,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-19,24,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-20,26,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-21,28,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-22,25,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-23,24,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-24,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-25,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-26,47,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-27,41,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-28,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-29,51,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-06-30,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-01,24,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-02,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-03,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-04,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-05,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-06,40,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-07,43,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-08,45,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-09,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-10,36,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-11,45,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-12,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-13,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-14,39,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-15,47,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-16,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-17,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-18,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-19,50,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-20,58,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-21,61,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-22,48,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-23,47,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-24,43,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-25,45,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-26,40,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-27,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-28,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-29,30,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-30,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-07-31,37,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-01,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-02,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-03,43,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-04,40,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-05,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-06,36,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-07,27,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-08,29,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-09,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-10,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-11,22,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-12,15,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-13,29,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-14,22,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-15,23,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-16,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-17,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-18,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-19,37,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-20,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-21,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-22,23,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-23,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-24,41,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-25,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-26,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-27,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-28,32,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-29,32,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-30,32,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-08-31,36,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-01,23,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-02,21,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-03,25,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-04,40,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-05,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-06,29,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-11,25,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-12,18,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-13,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-14,32,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-15,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-16,39,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-17,26,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-18,19,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-19,24,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-20,49,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-21,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-22,42,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-23,45,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-24,47,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-25,27,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-26,15,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-27,26,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-28,58,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-29,28,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-09-30,37,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-01,33,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-02,37,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-03,44,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-04,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-05,39,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-06,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-07,20,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-08,11,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-09,17,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-10,21,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-11,19,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-12,25,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-13,26,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-14,18,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-15,32,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-16,20,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-17,31,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-18,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-19,36,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-20,45,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-21,48,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-22,50,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-23,38,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-24,37,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-25,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-27,41,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-28,35,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-29,25,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-30,29,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-10-31,34,"Leggett","Ozone","Edgecombe",35.988333,-77.582778
2017-03-01,33,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-02,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-03,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-04,42,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-05,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-06,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-07,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-08,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-09,49,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-10,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-11,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-12,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-13,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-14,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-15,42,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-16,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-17,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-18,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-19,35,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-20,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-21,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-22,50,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-23,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-24,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-25,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-26,37,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-27,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-28,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-29,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-30,37,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-03-31,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-01,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-02,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-03,37,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-04,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-05,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-06,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-07,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-08,51,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-09,77,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-10,77,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-11,64,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-12,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-13,87,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-14,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-15,50,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-16,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-17,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-18,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-19,31,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-20,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-21,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-22,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-23,23,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-24,27,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-25,29,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-26,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-27,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-28,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-29,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-04-30,27,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-01,26,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-02,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-03,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-04,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-05,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-06,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-07,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-08,67,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-09,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-10,67,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-11,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-12,29,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-13,35,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-14,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-15,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-16,93,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-17,90,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-18,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-19,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-20,50,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-21,18,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-22,28,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-23,24,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-24,35,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-25,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-26,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-27,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-28,42,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-29,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-30,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-05-31,50,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-01,49,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-02,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-03,71,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-04,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-05,31,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-06,49,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-07,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-08,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-09,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-10,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-11,49,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-12,49,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-13,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-14,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-15,67,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-16,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-17,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-18,32,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-19,29,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-20,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-21,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-22,24,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-23,24,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-24,30,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-25,33,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-26,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-27,42,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-28,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-29,77,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-06-30,31,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-01,30,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-02,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-03,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-04,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-05,34,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-06,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-07,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-08,42,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-09,54,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-10,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-11,51,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-12,51,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-13,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-14,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-15,43,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-16,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-17,54,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-18,54,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-19,61,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-20,84,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-21,54,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-22,50,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-23,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-24,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-25,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-26,61,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-27,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-28,35,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-29,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-30,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-07-31,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-01,87,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-02,67,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-03,77,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-04,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-05,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-06,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-08,31,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-09,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-10,51,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-11,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-12,32,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-13,39,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-14,33,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-15,33,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-16,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-17,47,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-18,35,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-19,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-20,48,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-21,67,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-22,54,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-23,41,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-24,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-25,58,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-26,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-27,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-28,40,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-29,31,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-30,45,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-08-31,28,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-01,20,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-02,18,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-03,34,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-04,46,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-05,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-06,22,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-07,33,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-08,36,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-09,42,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-10,27,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-11,24,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-12,19,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-13,38,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
2017-09-14,44,"Hattie Avenue","Ozone","Forsyth",36.11069333,-80.2264378
