"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2017-06-27,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-06-28,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-01,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-02,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-03,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-04,60,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-05,57,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-06,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-08,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-09,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-10,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-11,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-12,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-13,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-14,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-15,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-16,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-17,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-18,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-19,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-20,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-21,56,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-22,55,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-23,53,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-24,44,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-25,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-26,55,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-27,50,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-28,58,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-29,44,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-30,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-07-31,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-01,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-02,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-03,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-04,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-05,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-06,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-07,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-08,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-09,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-12,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-13,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-14,50,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-15,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-16,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-17,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-18,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-19,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-20,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-21,50,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-22,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-23,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-24,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-25,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-26,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-27,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-28,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-29,11,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-30,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-08-31,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-01,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-02,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-03,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-04,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-05,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-06,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-07,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-08,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-09,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-10,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-11,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-12,13,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-13,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-14,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-15,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-16,53,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-17,39,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-18,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-19,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-20,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-21,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-22,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-23,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-24,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-25,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-26,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-27,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-28,55,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-29,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-09-30,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-01,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-02,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-03,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-04,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-05,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-06,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-07,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-08,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-09,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-10,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-11,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-12,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-13,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-14,23,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-15,37,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-16,18,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-17,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-18,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-19,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-20,33,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-21,53,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-22,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-23,21,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-24,19,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-25,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-26,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-27,41,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-28,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-29,15,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-30,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-10-31,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-01,48,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-02,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-03,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-04,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-05,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-06,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-07,65,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-08,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-09,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-10,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-11,20,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-12,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-13,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-14,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-15,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-16,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-17,31,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-18,53,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-19,9,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-20,28,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-21,47,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-22,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-23,29,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-24,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-25,60,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-26,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-27,49,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-28,46,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-29,61,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-11-30,63,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-01,63,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-02,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-03,58,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-04,52,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-05,47,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-06,26,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-07,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-08,25,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-09,12,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-10,32,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-11,45,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-12,40,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-13,17,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-14,42,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-15,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-16,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-17,70,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-18,64,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-19,54,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-20,35,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-21,34,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-22,38,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-23,51,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-24,14,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-25,10,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-26,22,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-27,24,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-28,30,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-29,43,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-30,60,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-12-31,27,"William Owen School","PM2.5","Cumberland",35.041416,-78.953112
2017-01-01,26,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-04,14,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-07,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-10,56,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-13,33,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-16,44,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-19,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-22,10,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-25,24,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-28,23,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-31,32,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-03,18,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-06,48,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-09,13,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-12,46,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-16,12,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-18,50,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-21,51,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-24,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-27,51,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-10,25,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-11,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-12,17,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-14,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-17,45,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-20,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-23,25,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-26,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-29,24,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-01,9,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-04,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-07,8,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-10,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-13,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-16,56,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-19,23,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-22,35,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-25,4,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-28,53,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-01,25,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-04,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-07,14,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-10,53,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-13,11,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-16,45,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-19,36,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-22,17,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-25,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-28,18,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-31,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-03,47,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-07,21,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-10,49,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-13,39,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-15,31,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-18,31,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-21,19,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-24,24,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-27,29,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-30,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-03,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-06,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-09,32,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-12,49,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-15,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-18,31,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-21,53,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-24,36,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-27,53,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-07-30,20,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-02,57,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-05,23,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-10,44,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-11,37,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-14,49,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-17,41,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-20,45,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-23,43,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-26,46,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-08-29,18,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-01,19,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-04,46,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-10,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-13,29,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-16,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-22,54,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-25,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-09-28,53,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-01,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-04,33,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-07,26,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-10,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-13,17,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-16,18,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-19,37,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-22,48,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-25,19,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-28,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-10-31,40,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-03,48,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-06,54,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-09,6,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-12,55,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-18,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-21,51,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-22,33,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-24,61,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-27,36,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-11-30,63,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-03,58,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-06,18,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-09,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-12,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-15,43,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-18,70,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-21,43,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-24,13,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-27,40,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-12-30,51,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-07,29,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-19,30,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-25,25,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-31,31,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-06,46,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-12,47,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-02-24,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-02,10,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-08,18,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-14,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-20,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-03-26,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-01,10,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-07,13,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-13,39,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-19,25,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-04-25,5,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-01,24,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-07,13,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-13,13,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-19,38,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-25,15,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-05-31,29,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-06,21,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-12,40,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-18,34,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-06-24,24,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-01,26,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-02,8,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-03,13,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-04,14,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-05,20,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-06,27,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-07,26,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-08,29,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-09,55,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-10,57,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-11,60,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-12,36,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-13,34,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-14,33,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-15,54,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-16,40,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-17,53,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-18,29,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-19,26,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-20,49,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-21,35,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-22,9,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
2017-01-23,2,"Lexington water tower","PM2.5","Davidson",35.814444,-80.2625
